Transaction_ID,Date,SKU_ID,Category,Brand,Competitor_Brand,Competitor_Price,Massmart_Price,Cost_Price,Gross_Margin,Units_Sold,Promotion_Flag,Promo_Type,Store_Region,Channel,Stock_On_Hand,Weather_Index,Season,Customer_Segment,Return_Rate
TXN101944,2024-01-27,DAI_911,Dairy,DairyDelight,CompD,18.67,18.43,11.08,0.399,46,0,None,KwaZulu-Natal,In-store,138,0.4,Summer,Mid-tier,0.022
TXN102411,2024-01-27,PER_644,Personal Care,GlowWell,CompB,150.79,160.28,112.4,0.299,30,0,None,Gauteng,In-store,90,0.46,Summer,Mid-tier,0.045
TXN101574,2024-01-27,DAI_623,Dairy,FarmFresh,CompA,10.08,10.51,7.41,0.295,57,0,None,Gauteng,In-store,114,0.49,Summer,Value,0.009
TXN100928,2024-01-27,SNA_804,Snacks,Snackster,CompA,34.47,34.31,24.97,0.272,100,0,None,KwaZulu-Natal,In-store,100,0.67,Summer,Mid-tier,0.023
TXN101087,2024-01-28,PER_705,Personal Care,BodyCare,CompD,64.39,64.9,39.61,0.39,42,0,None,Mpumalanga,In-store,42,0.51,Summer,Value,0.031
TXN100912,2024-01-28,SNA_817,Snacks,Snackster,CompE,47.85,44.13,39.47,0.106,130,0,None,Mpumalanga,In-store,260,0.68,Summer,Value,0.028
TXN101967,2024-01-28,DAI_527,Dairy,FarmFresh,CompA,26.13,25.39,20.08,0.209,66,0,None,Eastern Cape,Online,264,0.5,Summer,Mid-tier,0.028
TXN100263,2024-01-28,DAI_249,Dairy,FarmFresh,CompA,71.13,71.04,58.89,0.171,35,0,None,Mpumalanga,In-store,105,0.36,Summer,Mid-tier,0.023
TXN100939,2024-01-28,PER_365,Personal Care,SoftTouch,CompA,124.44,119.62,109.33,0.086,57,0,None,KwaZulu-Natal,In-store,114,0.57,Summer,Mid-tier,0.039
TXN101672,2024-01-29,PER_556,Personal Care,PureSkin,CompB,161.06,173.73,129.47,0.255,25,0,None,Eastern Cape,In-store,25,0.48,Summer,Value,0.021
TXN100100,2024-01-29,PER_662,Personal Care,PureSkin,CompE,103.02,96.22,71.84,0.253,57,0,None,Mpumalanga,In-store,57,0.49,Summer,Value,0.039
TXN101780,2024-01-29,DAI_520,Dairy,FarmFresh,CompD,85.86,88.21,53.22,0.397,48,0,None,KwaZulu-Natal,In-store,144,0.46,Summer,Mid-tier,0.027
TXN102271,2024-01-29,PER_328,Personal Care,PureSkin,CompC,222.96,237.55,167.92,0.293,15,0,None,Gauteng,In-store,45,0.42,Summer,Value,0.028
TXN101234,2024-01-29,DAI_529,Dairy,FarmFresh,CompD,7.15,7.08,6.16,0.13,50,0,None,Eastern Cape,In-store,200,0.41,Summer,Value,0.017
TXN100321,2024-01-30,PER_283,Personal Care,PureSkin,CompC,87.25,85.56,70.47,0.176,44,0,None,Western Cape,In-store,176,0.5,Summer,Mid-tier,0.019
TXN100188,2024-01-30,PER_686,Personal Care,PureSkin,CompB,88.44,96.45,61.78,0.359,28,0,None,Gauteng,In-store,28,0.53,Summer,Mid-tier,0.015
TXN100316,2024-01-30,SNA_458,Snacks,TreatsCo,CompE,58.55,59.6,54.57,0.084,97,0,None,KwaZulu-Natal,In-store,485,0.68,Summer,Mid-tier,0.007
TXN100328,2024-01-30,SNA_729,Snacks,Snackster,CompB,12.9,12.97,9.41,0.274,88,0,None,Gauteng,In-store,264,0.57,Summer,Mid-tier,0.013
TXN102144,2024-01-30,DAI_209,Dairy,FarmFresh,CompA,66.93,69.05,63.29,0.083,46,0,None,Mpumalanga,Online,138,0.4,Summer,Mid-tier,0.005
TXN101788,2024-01-30,HOU_864,Household,SparkPro,CompD,39.26,37.35,24.84,0.335,47,0,None,Gauteng,Online,235,0.51,Summer,Value,0.018
TXN100963,2024-01-31,SNA_975,Snacks,Snackster,CompE,6.48,6.45,4.26,0.34,179,1,Bundle,Western Cape,In-store,358,0.74,Summer,Value,0.018
TXN101009,2024-01-31,BEV_220,Beverages,FizzUp,CompB,75.92,78.59,69.22,0.119,160,0,None,Eastern Cape,In-store,160,0.8,Summer,Value,0.035
TXN102336,2024-01-31,PER_405,Personal Care,PureSkin,CompA,110.89,109.36,86.85,0.206,56,0,None,Western Cape,In-store,280,0.52,Summer,Value,0.023
TXN101563,2024-01-31,DAI_490,Dairy,FarmFresh,CompB,7.93,7.9,5.97,0.244,50,0,None,KwaZulu-Natal,In-store,50,0.45,Summer,Value,0.016
TXN100299,2024-01-31,BEV_853,Beverages,FizzUp,CompD,112.49,115.5,79.86,0.309,142,0,None,Eastern Cape,In-store,142,0.84,Summer,Premium,0.035
TXN100234,2024-01-31,DAI_840,Dairy,MilkyWay,CompA,41.43,43.15,29.84,0.308,40,0,None,Western Cape,In-store,80,0.44,Summer,Premium,0.027
TXN100268,2024-02-01,BEV_852,Beverages,FizzUp,CompE,115.16,98.85,76.46,0.227,312,0,None,Mpumalanga,In-store,312,0.8,Summer,Value,0.032
TXN100672,2024-02-01,SNA_221,Snacks,TreatsCo,CompB,42.63,41.41,32.71,0.21,123,0,None,Western Cape,Online,246,0.67,Summer,Mid-tier,0.033
TXN101811,2024-02-01,DAI_915,Dairy,MilkyWay,CompB,71.69,75.48,51.21,0.322,24,0,None,Mpumalanga,Online,48,0.43,Summer,Premium,0.033
TXN100319,2024-02-01,SNA_518,Snacks,MunchBox,CompC,74.06,78.03,65.07,0.166,137,0,None,Western Cape,In-store,548,0.77,Summer,Value,0.021
TXN101428,2024-02-01,DAI_361,Dairy,Creamy,CompC,7.67,7.89,6.27,0.205,52,0,None,Eastern Cape,Online,208,0.45,Summer,Mid-tier,0.025
TXN101498,2024-02-01,SNA_797,Snacks,MunchBox,CompA,26.77,27.45,16.73,0.391,86,0,None,KwaZulu-Natal,In-store,86,0.7,Summer,Premium,0.026
TXN100665,2024-02-02,SNA_756,Snacks,CrunchTime,CompB,44.14,43.94,29.72,0.324,84,0,None,KwaZulu-Natal,In-store,168,0.65,Summer,Mid-tier,0.038
TXN101380,2024-02-02,PER_479,Personal Care,BodyCare,CompB,72.54,78.11,49.65,0.364,25,0,None,Western Cape,In-store,75,0.4,Summer,Value,0.019
TXN100222,2024-02-02,PER_114,Personal Care,BodyCare,CompC,145.73,147.57,130.54,0.115,32,0,None,Gauteng,In-store,160,0.5,Summer,Mid-tier,0.025
TXN102077,2024-02-02,HOU_787,Household,HomeFresh,CompE,135.99,130.53,119.54,0.084,42,0,None,Western Cape,In-store,84,0.53,Summer,Mid-tier,0.029
TXN101480,2024-02-02,BEV_463,Beverages,CoolSip,CompB,49.36,49.14,37.09,0.245,191,0,None,KwaZulu-Natal,In-store,573,0.85,Summer,Mid-tier,0.036
TXN100141,2024-02-02,HOU_705,Household,SparkPro,CompD,58.09,57.88,43.41,0.25,34,1,Bundle,KwaZulu-Natal,Online,170,0.5,Summer,Mid-tier,0.038
TXN102014,2024-02-02,PER_782,Personal Care,PureSkin,CompD,244.96,241.87,180.99,0.252,58,0,None,Western Cape,In-store,174,0.56,Summer,Value,0.033
TXN102245,2024-02-03,BEV_514,Beverages,CoolSip,CompA,87.42,92.84,59.82,0.356,192,0,None,Western Cape,Online,960,0.82,Summer,Value,0.007
TXN102216,2024-02-03,PER_409,Personal Care,PureSkin,CompD,153.94,162.88,98.48,0.395,27,0,None,Western Cape,In-store,54,0.55,Summer,Value,0.043
TXN100106,2024-02-03,DAI_238,Dairy,MilkyWay,CompD,46.31,48.44,29.31,0.395,35,0,None,KwaZulu-Natal,Online,105,0.47,Summer,Premium,0.013
TXN101512,2024-02-03,HOU_398,Household,CleanEase,CompE,312.74,306.3,207.22,0.323,48,0,None,Western Cape,In-store,96,0.55,Summer,Value,0.01
TXN100932,2024-02-03,SNA_748,Snacks,MunchBox,CompB,73.17,77.79,62.39,0.198,134,1,Multi-buy,Eastern Cape,In-store,670,0.68,Summer,Mid-tier,0.014
TXN101841,2024-02-03,PER_439,Personal Care,BodyCare,CompB,174.41,176.69,152.82,0.135,44,0,None,Western Cape,In-store,44,0.51,Summer,Mid-tier,0.023
TXN102055,2024-02-04,SNA_213,Snacks,CrunchTime,CompA,44.77,42.74,35.62,0.167,108,0,None,Gauteng,In-store,540,0.58,Summer,Mid-tier,0.034
TXN100236,2024-02-04,PER_197,Personal Care,GlowWell,CompA,192.77,197.7,139.59,0.294,37,0,None,KwaZulu-Natal,In-store,74,0.49,Summer,Value,0.037
TXN102039,2024-02-04,BEV_204,Beverages,CoolSip,CompD,12.53,12.61,9.01,0.285,197,0,None,KwaZulu-Natal,In-store,591,0.77,Summer,Value,0.009
TXN100334,2024-02-04,DAI_888,Dairy,DairyDelight,CompB,77.82,77.47,69.4,0.104,65,0,None,Mpumalanga,In-store,260,0.5,Summer,Mid-tier,0.007
TXN101554,2024-02-04,HOU_816,Household,CleanEase,CompA,102.66,114.06,71.42,0.374,28,0,None,Western Cape,In-store,28,0.49,Summer,Mid-tier,0.019
TXN101773,2024-02-04,PER_160,Personal Care,SoftTouch,CompD,133.64,134.62,106.12,0.212,43,0,None,Mpumalanga,In-store,172,0.56,Summer,Value,0.02
TXN102160,2024-02-04,HOU_588,Household,EcoHome,CompC,340.16,340.28,289.41,0.149,45,0,None,Mpumalanga,Online,90,0.49,Summer,Value,0.027
TXN100739,2024-02-05,PER_564,Personal Care,GlowWell,CompC,41.75,42.96,31.68,0.263,35,0,None,Mpumalanga,In-store,175,0.57,Summer,Premium,0.033
TXN101447,2024-02-05,BEV_348,Beverages,BrewMaster,CompE,79.29,83.63,64.91,0.224,155,0,None,Western Cape,In-store,775,0.86,Summer,Mid-tier,0.014
TXN100489,2024-02-05,SNA_706,Snacks,CrunchTime,CompE,45.85,47.19,40.87,0.134,93,0,None,Eastern Cape,In-store,465,0.63,Summer,Mid-tier,0.038
TXN100792,2024-02-05,SNA_985,Snacks,Snackster,CompE,6.83,7.28,6.19,0.15,129,0,None,Eastern Cape,In-store,645,0.76,Summer,Mid-tier,0.038
TXN100062,2024-02-05,DAI_266,Dairy,FarmFresh,CompE,9.08,9.47,6.0,0.366,37,0,None,Mpumalanga,In-store,148,0.4,Summer,Value,0.024
TXN100332,2024-02-05,BEV_516,Beverages,FizzUp,CompE,96.79,96.57,71.52,0.259,173,0,None,Western Cape,In-store,173,0.76,Summer,Value,0.03
TXN100378,2024-02-05,SNA_862,Snacks,CrunchTime,CompE,30.88,31.66,26.44,0.165,98,0,None,Western Cape,In-store,294,0.66,Summer,Mid-tier,0.038
TXN101620,2024-02-05,PER_324,Personal Care,PureSkin,CompE,140.07,136.75,111.14,0.187,39,0,None,Gauteng,In-store,156,0.49,Summer,Value,0.05
TXN101140,2024-02-05,SNA_924,Snacks,CrunchTime,CompD,6.86,6.51,4.51,0.307,115,0,None,Gauteng,In-store,230,0.63,Summer,Mid-tier,0.02
TXN100529,2024-02-05,DAI_627,Dairy,MilkyWay,CompD,11.36,10.51,8.65,0.177,57,1,Flash Sale,Gauteng,In-store,57,0.41,Summer,Value,0.02
TXN100194,2024-02-05,DAI_492,Dairy,FarmFresh,CompD,62.82,60.86,39.92,0.344,42,0,None,Western Cape,In-store,168,0.49,Summer,Mid-tier,0.032
TXN101215,2024-02-05,HOU_816,Household,EcoHome,CompB,189.41,197.58,175.77,0.11,24,0,None,Mpumalanga,Online,120,0.46,Summer,Mid-tier,0.035
TXN100992,2024-02-06,BEV_910,Beverages,AquaPure,CompA,96.76,95.81,84.88,0.114,170,0,None,Gauteng,Online,510,0.83,Summer,Mid-tier,0.013
TXN100239,2024-02-06,SNA_215,Snacks,Snackster,CompB,59.69,62.58,43.71,0.302,93,0,None,KwaZulu-Natal,Online,93,0.67,Summer,Mid-tier,0.033
TXN101008,2024-02-06,HOU_955,Household,CleanEase,CompE,368.18,388.17,357.09,0.08,11,0,None,KwaZulu-Natal,In-store,44,0.48,Summer,Premium,0.008
TXN100084,2024-02-06,HOU_556,Household,CleanEase,CompC,20.04,19.02,11.65,0.387,44,0,None,KwaZulu-Natal,In-store,220,0.53,Summer,Value,0.007
TXN101695,2024-02-06,SNA_491,Snacks,TreatsCo,CompD,33.83,35.02,27.55,0.213,111,0,None,KwaZulu-Natal,In-store,111,0.66,Summer,Value,0.022
TXN100231,2024-02-06,SNA_303,Snacks,TreatsCo,CompE,26.05,26.16,24.02,0.082,75,0,None,KwaZulu-Natal,In-store,225,0.58,Summer,Value,0.017
TXN102253,2024-02-07,HOU_117,Household,SparkPro,CompE,392.34,402.53,296.19,0.264,17,0,None,Eastern Cape,In-store,17,0.44,Summer,Premium,0.037
TXN101783,2024-02-07,SNA_308,Snacks,MunchBox,CompD,79.61,75.48,55.72,0.262,139,0,None,Western Cape,In-store,417,0.61,Summer,Value,0.037
TXN101270,2024-02-07,DAI_246,Dairy,Creamy,CompB,45.32,45.23,32.87,0.273,52,0,None,Gauteng,In-store,52,0.46,Summer,Mid-tier,0.006
TXN102257,2024-02-07,DAI_869,Dairy,Creamy,CompD,69.47,68.12,49.47,0.274,48,0,None,Mpumalanga,In-store,240,0.55,Summer,Premium,0.037
TXN102334,2024-02-07,BEV_281,Beverages,AquaPure,CompB,87.59,93.01,74.87,0.195,126,0,None,Western Cape,In-store,252,0.83,Summer,Value,0.027
TXN100595,2024-02-07,SNA_954,Snacks,MunchBox,CompE,6.25,6.14,5.23,0.148,121,0,None,KwaZulu-Natal,In-store,605,0.67,Summer,Value,0.039
TXN100371,2024-02-07,BEV_255,Beverages,AquaPure,CompA,25.03,22.42,19.95,0.11,103,0,None,Gauteng,In-store,103,0.77,Summer,Premium,0.012
TXN102418,2024-02-07,HOU_436,Household,SparkPro,CompA,356.04,353.78,290.59,0.179,46,0,None,KwaZulu-Natal,In-store,92,0.57,Summer,Mid-tier,0.028
TXN100365,2024-02-07,PER_452,Personal Care,SoftTouch,CompC,132.56,132.21,101.19,0.235,57,0,None,Eastern Cape,In-store,57,0.59,Summer,Mid-tier,0.026
TXN100935,2024-02-07,DAI_249,Dairy,FarmFresh,CompB,6.0,6.22,3.84,0.383,63,0,None,KwaZulu-Natal,In-store,63,0.54,Summer,Value,0.008
TXN102205,2024-02-07,SNA_940,Snacks,MunchBox,CompA,44.71,41.26,28.16,0.317,140,0,None,Western Cape,In-store,700,0.69,Summer,Mid-tier,0.009
TXN101507,2024-02-07,HOU_504,Household,HomeFresh,CompB,369.41,363.13,323.29,0.11,32,0,None,KwaZulu-Natal,Online,160,0.6,Summer,Premium,0.011
TXN100774,2024-02-08,BEV_651,Beverages,AquaPure,CompA,43.9,46.31,34.22,0.261,125,0,None,Western Cape,In-store,500,0.79,Summer,Premium,0.036
TXN100283,2024-02-08,SNA_883,Snacks,MunchBox,CompD,49.52,49.99,30.3,0.394,137,0,None,Mpumalanga,In-store,137,0.62,Summer,Value,0.039
TXN100433,2024-02-08,BEV_126,Beverages,FizzUp,CompE,81.71,77.0,68.0,0.117,239,1,None,Mpumalanga,In-store,1195,0.72,Summer,Value,0.02
TXN101346,2024-02-08,PER_915,Personal Care,SoftTouch,CompB,162.86,165.57,101.63,0.386,20,0,None,Mpumalanga,In-store,100,0.42,Summer,Premium,0.034
TXN101755,2024-02-08,SNA_317,Snacks,TreatsCo,CompB,52.87,48.98,30.67,0.374,119,0,None,Gauteng,In-store,476,0.67,Summer,Value,0.016
TXN100976,2024-02-08,BEV_858,Beverages,FizzUp,CompD,37.45,37.37,30.28,0.19,134,0,None,Gauteng,Online,670,0.68,Summer,Mid-tier,0.028
TXN102145,2024-02-08,BEV_202,Beverages,FizzUp,CompA,47.46,49.02,30.34,0.381,110,0,None,Eastern Cape,Online,440,0.8,Summer,Premium,0.005
TXN101196,2024-02-08,HOU_162,Household,CleanEase,CompC,113.94,112.33,95.39,0.151,40,1,Multi-buy,Gauteng,In-store,120,0.48,Summer,Value,0.035
TXN101701,2024-02-09,DAI_169,Dairy,DairyDelight,CompC,52.2,51.16,37.68,0.263,45,0,None,KwaZulu-Natal,Online,135,0.45,Summer,Value,0.029
TXN100648,2024-02-09,HOU_761,Household,SparkPro,CompB,208.93,214.06,173.76,0.188,38,1,Multi-buy,Gauteng,In-store,76,0.55,Summer,Mid-tier,0.031
TXN101791,2024-02-09,HOU_681,Household,EcoHome,CompC,133.23,136.01,92.84,0.317,28,1,Discount,Western Cape,In-store,56,0.48,Summer,Mid-tier,0.027
TXN101735,2024-02-09,BEV_345,Beverages,FizzUp,CompE,116.75,113.69,89.04,0.217,199,0,None,KwaZulu-Natal,Online,597,0.84,Summer,Mid-tier,0.03
TXN101894,2024-02-09,DAI_466,Dairy,FarmFresh,CompB,8.14,7.7,5.22,0.322,47,0,None,Mpumalanga,In-store,188,0.43,Summer,Value,0.032
TXN102175,2024-02-09,SNA_285,Snacks,CrunchTime,CompB,66.31,66.02,42.57,0.355,146,0,None,Mpumalanga,In-store,292,0.74,Summer,Value,0.034
TXN102125,2024-02-10,DAI_673,Dairy,Creamy,CompE,69.28,64.12,47.54,0.259,64,0,None,Gauteng,In-store,192,0.46,Summer,Value,0.024
TXN102284,2024-02-10,PER_490,Personal Care,BodyCare,CompA,217.19,215.22,170.5,0.208,48,0,None,Gauteng,In-store,240,0.53,Summer,Value,0.031
TXN100067,2024-02-10,HOU_828,Household,EcoHome,CompB,393.22,388.52,236.91,0.39,30,0,None,Gauteng,In-store,90,0.45,Summer,Mid-tier,0.028
TXN100191,2024-02-10,HOU_189,Household,HomeFresh,CompD,156.66,149.71,123.09,0.178,34,0,None,Western Cape,In-store,170,0.48,Summer,Mid-tier,0.03
TXN101728,2024-02-10,SNA_782,Snacks,MunchBox,CompC,61.03,58.86,53.48,0.091,113,0,None,KwaZulu-Natal,In-store,452,0.59,Summer,Value,0.008
TXN102117,2024-02-10,PER_397,Personal Care,PureSkin,CompA,97.46,96.76,69.61,0.281,52,0,None,Eastern Cape,In-store,104,0.59,Summer,Mid-tier,0.047
TXN101248,2024-02-10,SNA_624,Snacks,TreatsCo,CompA,75.82,69.17,49.79,0.28,164,0,None,Western Cape,In-store,656,0.7,Summer,Value,0.011
TXN100053,2024-02-10,BEV_482,Beverages,BrewMaster,CompA,22.47,22.61,19.15,0.153,172,0,None,Eastern Cape,Online,860,0.83,Summer,Mid-tier,0.029
TXN101994,2024-02-10,BEV_155,Beverages,BrewMaster,CompD,118.15,110.02,82.86,0.247,277,0,None,KwaZulu-Natal,In-store,1385,0.78,Summer,Value,0.016
TXN100330,2024-02-11,PER_192,Personal Care,GlowWell,CompE,135.03,141.88,101.86,0.282,29,0,None,Western Cape,Online,145,0.49,Summer,Value,0.027
TXN101508,2024-02-11,BEV_580,Beverages,AquaPure,CompD,8.87,8.4,7.3,0.131,202,0,None,Eastern Cape,In-store,404,0.79,Summer,Value,0.021
TXN100971,2024-02-11,BEV_142,Beverages,AquaPure,CompE,74.43,72.46,58.59,0.191,119,0,None,Eastern Cape,In-store,238,0.75,Summer,Premium,0.006
TXN101853,2024-02-11,DAI_211,Dairy,FarmFresh,CompE,48.08,45.74,36.4,0.204,45,1,Multi-buy,Western Cape,In-store,180,0.35,Summer,Value,0.024
TXN102310,2024-02-11,BEV_744,Beverages,BrewMaster,CompB,93.15,96.77,79.89,0.174,144,0,None,Western Cape,In-store,144,0.75,Summer,Value,0.037
TXN100731,2024-02-11,HOU_890,Household,EcoHome,CompB,379.71,361.65,272.72,0.246,39,0,None,KwaZulu-Natal,In-store,156,0.48,Summer,Value,0.019
TXN101973,2024-02-11,HOU_661,Household,HomeFresh,CompB,186.2,186.13,129.89,0.302,40,0,None,Mpumalanga,In-store,40,0.54,Summer,Value,0.009
TXN101644,2024-02-11,PER_410,Personal Care,GlowWell,CompB,121.01,113.53,76.03,0.33,52,1,Multi-buy,KwaZulu-Natal,Online,208,0.52,Summer,Premium,0.028
TXN101027,2024-02-11,PER_447,Personal Care,SoftTouch,CompC,162.04,154.04,128.84,0.164,56,0,None,Eastern Cape,In-store,224,0.54,Summer,Value,0.016
TXN100345,2024-02-11,HOU_291,Household,SparkPro,CompE,271.74,280.97,178.64,0.364,40,0,None,Mpumalanga,In-store,120,0.48,Summer,Value,0.025
TXN100656,2024-02-11,BEV_550,Beverages,CoolSip,CompD,56.2,57.96,49.78,0.141,142,0,None,Mpumalanga,In-store,710,0.79,Summer,Value,0.014
TXN101204,2024-02-11,SNA_721,Snacks,CrunchTime,CompD,64.42,65.37,59.83,0.085,114,0,None,Western Cape,In-store,570,0.66,Summer,Mid-tier,0.008
TXN101954,2024-02-12,DAI_477,Dairy,Creamy,CompC,34.53,35.31,31.76,0.101,46,0,None,KwaZulu-Natal,In-store,46,0.44,Summer,Value,0.03
TXN100713,2024-02-12,DAI_337,Dairy,DairyDelight,CompA,74.61,74.01,67.14,0.093,74,1,None,Gauteng,In-store,370,0.58,Summer,Value,0.015
TXN102115,2024-02-12,PER_489,Personal Care,SoftTouch,CompA,62.13,59.97,36.46,0.392,37,1,Multi-buy,Mpumalanga,Online,185,0.45,Summer,Premium,0.049
TXN101866,2024-02-13,BEV_729,Beverages,CoolSip,CompA,60.5,57.21,37.88,0.338,219,0,None,Gauteng,In-store,657,0.8,Summer,Value,0.025
TXN101556,2024-02-13,PER_323,Personal Care,BodyCare,CompD,29.32,30.74,21.2,0.31,52,0,None,Mpumalanga,In-store,156,0.52,Summer,Value,0.015
TXN100847,2024-02-13,SNA_551,Snacks,Snackster,CompC,41.48,44.54,29.27,0.343,96,0,None,Mpumalanga,Online,96,0.64,Summer,Value,0.031
TXN101637,2024-02-13,SNA_203,Snacks,CrunchTime,CompB,16.81,15.35,13.43,0.125,138,0,None,Eastern Cape,In-store,690,0.63,Summer,Value,0.028
TXN100944,2024-02-13,SNA_927,Snacks,TreatsCo,CompA,6.78,6.73,4.16,0.382,87,0,None,KwaZulu-Natal,In-store,348,0.61,Summer,Premium,0.026
TXN100576,2024-02-13,BEV_954,Beverages,FizzUp,CompE,77.25,79.98,52.22,0.347,189,0,None,Western Cape,In-store,756,0.85,Summer,Mid-tier,0.027
TXN100192,2024-02-13,PER_905,Personal Care,GlowWell,CompE,223.83,204.82,161.39,0.212,101,0,None,KwaZulu-Natal,In-store,404,0.57,Summer,Mid-tier,0.043
TXN101816,2024-02-13,BEV_815,Beverages,FizzUp,CompA,15.22,15.44,13.22,0.144,188,0,None,Eastern Cape,In-store,940,0.89,Summer,Mid-tier,0.021
TXN102036,2024-02-13,SNA_209,Snacks,MunchBox,CompD,39.41,36.64,30.18,0.176,118,0,None,Gauteng,In-store,472,0.68,Summer,Mid-tier,0.018
TXN100010,2024-02-14,DAI_516,Dairy,Creamy,CompD,8.14,7.56,5.72,0.243,53,0,None,Western Cape,Online,106,0.5,Summer,Mid-tier,0.013
TXN102244,2024-02-14,HOU_454,Household,CleanEase,CompE,85.5,89.03,55.93,0.372,28,0,None,KwaZulu-Natal,In-store,140,0.51,Summer,Premium,0.037
TXN100820,2024-02-14,SNA_200,Snacks,Snackster,CompA,52.38,52.35,42.58,0.187,111,0,None,Western Cape,In-store,111,0.63,Summer,Value,0.031
TXN102210,2024-02-14,DAI_611,Dairy,FarmFresh,CompC,12.11,12.17,10.36,0.149,48,0,None,Western Cape,In-store,192,0.41,Summer,Mid-tier,0.016
TXN101720,2024-02-15,BEV_915,Beverages,AquaPure,CompA,43.78,44.38,30.41,0.315,178,0,None,Gauteng,In-store,712,0.77,Summer,Value,0.033
TXN101075,2024-02-15,HOU_304,Household,EcoHome,CompA,396.46,447.67,335.96,0.25,23,0,None,Eastern Cape,In-store,115,0.43,Summer,Value,0.01
TXN101354,2024-02-16,SNA_450,Snacks,MunchBox,CompC,70.45,66.79,53.29,0.202,107,0,None,Western Cape,Online,321,0.61,Summer,Mid-tier,0.011
TXN101555,2024-02-16,SNA_266,Snacks,Snackster,CompD,28.93,28.71,26.38,0.081,120,0,None,Eastern Cape,In-store,600,0.71,Summer,Mid-tier,0.022
TXN101056,2024-02-16,BEV_664,Beverages,BrewMaster,CompD,80.4,77.83,53.04,0.319,204,0,None,Western Cape,Online,816,0.8,Summer,Value,0.011
TXN101327,2024-02-16,SNA_105,Snacks,MunchBox,CompD,69.68,70.32,43.3,0.384,108,0,None,Western Cape,In-store,432,0.58,Summer,Value,0.038
TXN102383,2024-02-16,BEV_402,Beverages,CoolSip,CompC,40.91,42.25,36.91,0.126,133,0,None,Mpumalanga,In-store,399,0.78,Summer,Premium,0.02
TXN101035,2024-02-16,HOU_683,Household,CleanEase,CompD,179.57,192.24,135.07,0.297,13,0,None,Eastern Cape,In-store,26,0.54,Summer,Premium,0.022
TXN101961,2024-02-16,PER_491,Personal Care,PureSkin,CompE,122.13,131.35,102.21,0.222,42,0,None,Mpumalanga,In-store,42,0.49,Summer,Value,0.035
TXN101793,2024-02-16,PER_198,Personal Care,BodyCare,CompD,89.83,88.3,62.35,0.294,38,0,None,Western Cape,Online,76,0.5,Summer,Mid-tier,0.028
TXN100132,2024-02-16,BEV_818,Beverages,FizzUp,CompA,35.68,33.84,22.58,0.333,198,0,None,Western Cape,In-store,594,0.77,Summer,Value,0.013
TXN101221,2024-02-16,DAI_720,Dairy,FarmFresh,CompA,53.47,48.5,36.82,0.241,39,0,None,KwaZulu-Natal,In-store,117,0.42,Summer,Premium,0.024
TXN101434,2024-02-16,SNA_483,Snacks,Snackster,CompB,43.35,46.42,38.41,0.173,111,0,None,Mpumalanga,In-store,222,0.71,Summer,Value,0.019
TXN101624,2024-02-16,BEV_168,Beverages,AquaPure,CompC,111.29,112.52,75.99,0.325,157,0,None,Western Cape,In-store,157,0.74,Summer,Mid-tier,0.034
TXN101877,2024-02-17,SNA_947,Snacks,MunchBox,CompA,71.09,74.03,52.66,0.289,69,0,None,Gauteng,Online,276,0.69,Summer,Premium,0.03
TXN100415,2024-02-17,BEV_708,Beverages,CoolSip,CompA,38.9,37.47,26.17,0.302,198,0,None,Mpumalanga,Online,396,0.84,Summer,Mid-tier,0.007
TXN101557,2024-02-17,BEV_388,Beverages,CoolSip,CompB,102.46,103.33,87.41,0.154,211,0,None,Gauteng,In-store,211,0.82,Summer,Value,0.034
TXN101116,2024-02-17,SNA_873,Snacks,Snackster,CompB,75.31,74.18,54.73,0.262,137,0,None,Western Cape,In-store,137,0.73,Summer,Mid-tier,0.015
TXN100015,2024-02-17,DAI_379,Dairy,DairyDelight,CompB,47.11,49.8,42.03,0.156,50,0,None,Eastern Cape,In-store,150,0.49,Summer,Mid-tier,0.024
TXN100041,2024-02-17,PER_497,Personal Care,SoftTouch,CompB,41.0,41.66,25.65,0.384,42,0,None,Eastern Cape,In-store,126,0.49,Summer,Value,0.027
TXN100291,2024-02-17,BEV_927,Beverages,CoolSip,CompC,114.0,112.92,75.69,0.33,136,0,None,KwaZulu-Natal,In-store,272,0.85,Summer,Premium,0.012
TXN100583,2024-02-17,DAI_104,Dairy,Creamy,CompE,51.13,54.15,38.92,0.281,34,0,None,Western Cape,In-store,102,0.51,Summer,Premium,0.025
TXN102295,2024-02-17,SNA_548,Snacks,TreatsCo,CompC,50.87,44.44,28.27,0.364,131,0,None,Gauteng,In-store,393,0.61,Summer,Value,0.037
TXN100860,2024-02-17,BEV_403,Beverages,BrewMaster,CompB,119.51,117.08,88.22,0.246,185,0,None,KwaZulu-Natal,In-store,370,0.72,Summer,Value,0.021
TXN101544,2024-02-18,HOU_811,Household,HomeFresh,CompC,75.01,76.94,64.36,0.164,24,0,None,Mpumalanga,In-store,72,0.47,Summer,Mid-tier,0.027
TXN101843,2024-02-18,BEV_701,Beverages,CoolSip,CompC,43.27,39.5,36.08,0.087,174,0,None,KwaZulu-Natal,In-store,174,0.86,Summer,Premium,0.025
TXN100255,2024-02-18,PER_610,Personal Care,SoftTouch,CompA,50.92,48.45,32.1,0.337,54,0,None,Eastern Cape,In-store,54,0.43,Summer,Mid-tier,0.05
